Shape,Result,Number,Time
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,221,11.194629430770874
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,298,11.194735527038574
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,699,11.195093870162964
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2021,11.196220397949219
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1011,11.195340633392334
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1863,11.196092367172241
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,850,11.195213556289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1118,11.195424556732178
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2044,11.196238994598389
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,463,11.194884777069092
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,120,11.194548606872559
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1382,11.195661544799805
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,387,11.194825410842896
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,924,11.195272207260132
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,909,11.195260286331177
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2056,11.196248531341553
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,750,11.195134401321411
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1426,11.195696115493774
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2071,11.196260452270508
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,245,11.194689273834229
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,213,11.194622993469238
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,367,11.194809436798096
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,76,11.194509744644165
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,312,11.194765329360962
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,917,11.195266723632812
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2083,11.196269989013672
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1130,11.195434331893921
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1193,11.195484399795532
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2189,11.19635558128357
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,356,11.194800615310669
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,501,11.194915294647217
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1542,11.19582223892212
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,503,11.194916725158691
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1908,11.196128368377686
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1710,11.195967197418213
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,234,11.194679498672485
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,340,11.194787979125977
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2161,11.196332931518555
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,865,11.195225477218628
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1313,11.195606470108032
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1637,11.195897579193115
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1517,11.195802450180054
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1271,11.195573091506958
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1619,11.19588327407837
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,958,11.195298910140991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,179,11.194595575332642
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,412,11.194844722747803
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1327,11.195617437362671
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,101,11.194533586502075
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,142,11.194566011428833
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,600,11.19501543045044
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1836,11.196070194244385
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,468,11.194888830184937
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,316,11.19476842880249
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1276,11.195577144622803
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,31,11.1944739818573
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,839,11.195204734802246
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1704,11.195962190628052
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1503,11.195791482925415
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1572,11.19584584236145
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1545,11.19582462310791
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1158,11.195456743240356
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,950,11.195292472839355
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1325,11.195616006851196
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1437,11.195704936981201
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1759,11.196006774902344
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,673,11.195073127746582
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,339,11.19478726387024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,792,11.195167303085327
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1741,11.195992469787598
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1490,11.195780992507935
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1305,11.195600032806396
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2185,11.19635272026062
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,970,11.195308208465576
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,272,11.194713354110718
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,830,11.195197582244873
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,112,11.194542169570923
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,34,11.194476127624512
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2149,11.196322679519653
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1100,11.195410013198853
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,180,11.194596529006958
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,391,11.194828510284424
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,266,11.194707870483398
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1237,11.19554591178894
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1648,11.195905923843384
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,929,11.195276260375977
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,304,11.194741249084473
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1768,11.196014165878296
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,218,11.194627046585083
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1046,11.195367813110352
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,937,11.195282220840454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,47,11.194486379623413
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,787,11.195163488388062
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,883,11.195239543914795
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,752,11.195135831832886
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1553,11.195830583572388
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,518,11.194938898086548
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,430,11.19485878944397
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,780,11.195158004760742
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1090,11.195401906967163
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1508,11.19579553604126
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2037,11.196233034133911
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,612,11.195024967193604
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,877,11.195235013961792
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1749,11.195999145507812
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,247,11.194690942764282
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1575,11.195847749710083
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,975,11.195312261581421
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,751,11.195135116577148
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1438,11.195705652236938
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,687,11.1950843334198
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2209,11.196371078491211
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,698,11.195093393325806
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1208,11.195497035980225
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2142,11.196317195892334
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,185,11.194600343704224
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,542,11.194968461990356
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1176,11.195471286773682
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1089,11.195401191711426
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1561,11.195837020874023
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,104,11.194536209106445
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2187,11.196354150772095
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1173,11.195468664169312
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,159,11.194579839706421
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,202,11.194613933563232
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,241,11.194685935974121
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1950,11.196162223815918
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1093,11.195404767990112
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,222,11.19463038444519
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,369,11.19481110572815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1592,11.195861577987671
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1245,11.195552349090576
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1129,11.195433616638184
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1796,11.196037530899048
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1793,11.196034908294678
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,93,11.194527387619019
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1317,11.19560956954956
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,366,11.194808721542358
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,837,11.195203304290771
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2181,11.196349620819092
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1395,11.195671558380127
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1876,11.196102857589722
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,204,11.194615364074707
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1179,11.195473670959473
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,493,11.194908857345581
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1493,11.195783376693726
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2034,11.1962308883667
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,834,11.19520092010498
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,838,11.195204019546509
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1284,11.19558334350586
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,573,11.194993495941162
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,677,11.19507646560669
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1795,11.19603681564331
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,315,11.194767713546753
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1789,11.19603157043457
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1988,11.196193218231201
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1160,11.19545841217041
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1580,11.195851564407349
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,942,11.195286512374878
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,495,11.194910287857056
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,235,11.194680452346802
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,344,11.194791078567505
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1524,11.195808410644531
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1397,11.195672988891602
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,267,11.194708824157715
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1887,11.196111679077148
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1107,11.19541597366333
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,389,11.19482684135437
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,87,11.194522857666016
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,15,11.194458484649658
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,813,11.195183992385864
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2148,11.196321964263916
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,409,11.19484257698059
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1879,11.196105480194092
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1707,11.195964574813843
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2180,11.196348667144775
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,823,11.195191860198975
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,265,11.194707155227661
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1265,11.195568323135376
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,269,11.194710493087769
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1639,11.19589877128601
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1379,11.195659160614014
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1495,11.19578504562378
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2100,11.196283340454102
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,348,11.194794416427612
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1820,11.196057558059692
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,343,11.194790363311768
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1341,11.195628643035889
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1192,11.195483446121216
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,870,11.195229291915894
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,543,11.194969177246094
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1137,11.19544005393982
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1288,11.195586681365967
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1463,11.195759296417236
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2053,11.196246147155762
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,273,11.194714069366455
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1151,11.195451259613037
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1826,11.196062088012695
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,81,11.194517850875854
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,287,11.194725751876831
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,469,11.194889307022095
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1998,11.196201086044312
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,460,11.194882154464722
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,514,11.194935083389282
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1647,11.195905208587646
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1420,11.195691108703613
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,587,11.195005178451538
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1743,11.19599437713623
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,406,11.1948401927948
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,732,11.195120096206665
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1281,11.195581197738647
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,443,11.19486951828003
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1747,11.195997714996338
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,293,11.194730997085571
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,208,11.194618701934814
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1478,11.19577169418335
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1162,11.195460081100464
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2087,11.1962730884552
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,645,11.195051431655884
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1362,11.195645093917847
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2024,11.19622254371643
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,982,11.19531798362732
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,376,11.194816589355469
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,704,11.195097923278809
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,575,11.194995164871216
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,733,11.195120811462402
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,854,11.19521689414978
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1701,11.195959568023682
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,355,11.194799661636353
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1893,11.19611644744873
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2160,11.19633173942566
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,429,11.194858074188232
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,307,11.19474720954895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,904,11.195256233215332
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1773,11.196018695831299
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,135,11.194560527801514
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1105,11.195414543151855
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,72,11.194506406784058
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2222,11.196381330490112
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1132,11.195436000823975
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,481,11.194899082183838
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,182,11.194597959518433
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1217,11.195504188537598
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1394,11.19567060470581
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1866,11.196094512939453
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1573,11.195846319198608
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,647,11.19505262374878
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1145,11.195446252822876
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1702,11.195960283279419
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1142,11.195444107055664
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1982,11.19618821144104
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,836,11.195202350616455
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,12,11.194455862045288
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2070,11.19625973701477
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2140,11.19631552696228
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1515,11.195801019668579
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,844,11.195208549499512
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1212,11.195500373840332
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1667,11.195928812026978
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,675,11.195074796676636
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1804,11.196043968200684
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1454,11.19571852684021
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,962,11.19530200958252
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1668,11.19593071937561
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1649,11.195906639099121
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2080,11.19626760482788
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,499,11.194913625717163
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,936,11.195281505584717
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1476,11.195769786834717
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1017,11.195345401763916
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1788,11.196030855178833
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1914,11.196133375167847
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1226,11.19551134109497
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1221,11.195507287979126
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2066,11.196256399154663
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1252,11.195558071136475
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1569,11.19584345817566
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,483,11.19490098953247
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,485,11.194902420043945
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,446,11.194871664047241
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1839,11.196072578430176
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,134,11.194559812545776
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,268,11.194709777832031
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,668,11.195069313049316
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1451,11.19571590423584
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1892,11.196115493774414
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,703,11.195097208023071
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1356,11.195640563964844
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,798,11.195172548294067
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,980,11.195316076278687
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1335,11.195624113082886
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1541,11.195821523666382
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,649,11.195054531097412
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1737,11.19598937034607
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,952,11.19529414176941
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2170,11.196340799331665
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1028,11.195353984832764
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2076,11.196264266967773
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1038,11.195361614227295
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,155,11.194576501846313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1808,11.196047306060791
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2153,11.19632601737976
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1547,11.195826053619385
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1435,11.195703268051147
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,480,11.1948983669281
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1978,11.19618535041809
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,616,11.195028305053711
